datetime,symbol,open,high,low,close,volume
2021-11-10 05:30:00,NASDAQ:RIVN,106.75,119.46,95.2,100.73,103679466.0
2021-11-11 05:30:00,NASDAQ:RIVN,114.625,125.0,108.01,122.99,83668202.0
2021-11-12 05:30:00,NASDAQ:RIVN,128.645,135.2,125.25,129.95,50636796.0
2021-11-15 05:30:00,NASDAQ:RIVN,130.8,152.53,127.51,149.36,64982343.0
2021-11-16 05:30:00,NASDAQ:RIVN,163.8,179.4699,153.78,172.01,94036577.0
2021-11-17 05:30:00,NASDAQ:RIVN,160.88,163.0,140.35,146.07,71765590.0
2021-11-18 05:30:00,NASDAQ:RIVN,136.81,138.78,120.15,123.38,63603613.0
2021-11-19 05:30:00,NASDAQ:RIVN,129.98,139.9,125.6,128.6,49479449.0
2021-11-22 05:30:00,NASDAQ:RIVN,123.88,124.93,106.91,118.11,40993870.0
2021-11-23 05:30:00,NASDAQ:RIVN,117.83,124.0,113.0,119.85,24967930.0
2021-11-24 05:30:00,NASDAQ:RIVN,119.38,120.0,113.4501,114.85,11539220.0
2021-11-26 05:30:00,NASDAQ:RIVN,111.0,114.4999,106.14,112.13,9871163.0
2021-11-29 05:30:00,NASDAQ:RIVN,115.85,122.25,113.6,119.77,13923924.0
2021-11-30 05:30:00,NASDAQ:RIVN,119.9,121.49,114.1001,119.76,20204939.0
2021-12-01 05:30:00,NASDAQ:RIVN,120.54,126.75,113.1,115.69,13317022.0
2021-12-02 05:30:00,NASDAQ:RIVN,114.17,118.45,107.75,110.77,10835537.0
2021-12-03 05:30:00,NASDAQ:RIVN,110.49,111.87,100.0,104.67,13819221.0
2021-12-06 05:30:00,NASDAQ:RIVN,106.36,117.48,100.32,116.78,19725442.0
2021-12-07 05:30:00,NASDAQ:RIVN,119.52,120.21,112.4,116.18,12173265.0
2021-12-08 05:30:00,NASDAQ:RIVN,116.22,123.4,112.82,122.12,12815992.0
2021-12-09 05:30:00,NASDAQ:RIVN,119.95,121.32,114.4,115.4,8516690.0
2021-12-10 05:30:00,NASDAQ:RIVN,115.71,118.01,110.801,114.66,8387504.0
2021-12-13 05:30:00,NASDAQ:RIVN,118.14,121.6399,113.95,118.9,14737495.0
2021-12-14 05:30:00,NASDAQ:RIVN,114.77,117.9,112.71,117.14,8057732.0
2021-12-15 05:30:00,NASDAQ:RIVN,115.47,116.7391,109.21,115.0,10828610.0
2021-12-16 05:30:00,NASDAQ:RIVN,116.76,117.0,107.06,108.87,13627639.0
2021-12-17 05:30:00,NASDAQ:RIVN,99.92,100.6,92.62,97.7,44475030.0
2021-12-20 05:30:00,NASDAQ:RIVN,94.8,96.4,88.4,89.98,16072662.0
2021-12-21 05:30:00,NASDAQ:RIVN,92.1904,98.42,92.05,96.82,12915065.0
2021-12-22 05:30:00,NASDAQ:RIVN,96.3876,98.8999,93.3918,96.34,8644060.0
2021-12-23 05:30:00,NASDAQ:RIVN,96.3505,97.8219,93.8144,96.84,5670121.0
2021-12-27 05:30:00,NASDAQ:RIVN,96.9,107.49,96.8,107.09,15497012.0
2021-12-28 05:30:00,NASDAQ:RIVN,105.04,106.0,101.0,102.87,8827485.0
2021-12-29 05:30:00,NASDAQ:RIVN,101.19,102.58,96.62,99.34,8754919.0
2021-12-30 05:30:00,NASDAQ:RIVN,98.852,105.29,98.66,103.42,10874677.0
2021-12-31 05:30:00,NASDAQ:RIVN,102.44,106.12,102.28,103.69,5814883.0
2022-01-03 05:30:00,NASDAQ:RIVN,106.14,106.55,100.25,102.72,8356564.0
