datetime,symbol,open,high,low,close,volume
2021-12-15 05:30:00,NYSE:IOT,24.9,25.25,23.75,24.7,12675179.0
2021-12-16 05:30:00,NYSE:IOT,24.94,25.0,23.11,23.23,2939185.0
2021-12-17 05:30:00,NYSE:IOT,23.0,23.09,21.8,22.32,2994603.0
2021-12-20 05:30:00,NYSE:IOT,22.58,24.05,22.5,23.82,1465223.0
2021-12-21 05:30:00,NYSE:IOT,24.08,26.2,24.0452,25.36,3550655.0
2021-12-22 05:30:00,NYSE:IOT,25.81,27.38,25.7,27.0,655889.0
2021-12-23 05:30:00,NYSE:IOT,27.0,27.69,26.12,27.61,746370.0
2021-12-27 05:30:00,NYSE:IOT,27.9,31.41,27.51,29.37,1215528.0
2021-12-28 05:30:00,NYSE:IOT,30.0,30.39,27.27,27.54,680231.0
2021-12-29 05:30:00,NYSE:IOT,27.46,28.0,25.71,26.96,593720.0
2021-12-30 05:30:00,NYSE:IOT,27.0,27.9999,26.22,26.57,460954.0
2021-12-31 05:30:00,NYSE:IOT,28.09,28.89,26.21,28.11,877046.0
2022-01-03 05:30:00,NYSE:IOT,28.75,29.1,26.7,26.77,780159.0
2022-01-04 05:30:00,NYSE:IOT,27.17,27.17,24.02,25.03,1256055.0
2022-01-05 05:30:00,NYSE:IOT,25.48,25.48,22.51,23.01,1631524.0
2022-01-06 05:30:00,NYSE:IOT,23.01,24.19,21.81,22.99,2057899.0
2022-01-07 05:30:00,NYSE:IOT,22.99,23.525,22.75,23.22,809579.0
2022-01-10 05:30:00,NYSE:IOT,22.64,23.11,20.89,22.99,3226253.0
2022-01-11 05:30:00,NYSE:IOT,22.9,24.68,22.71,24.43,871700.0
2022-01-12 05:30:00,NYSE:IOT,24.99,26.8,24.5,24.75,1239542.0
2022-01-13 05:30:00,NYSE:IOT,25.21,26.35,24.18,24.2,1527476.0
2022-01-14 05:30:00,NYSE:IOT,23.88,24.3,22.655,22.91,2050281.0
2022-01-18 05:30:00,NYSE:IOT,22.4,22.59,20.73,21.31,1953175.0
2022-01-19 05:30:00,NYSE:IOT,21.31,21.71,19.5,20.35,3216763.0
2022-01-20 05:30:00,NYSE:IOT,20.56,21.72,20.46,21.12,1611391.0
2022-01-21 05:30:00,NYSE:IOT,21.12,21.69,19.15,19.4,1125818.0
2022-01-24 05:30:00,NYSE:IOT,18.9,18.99,14.5501,17.62,5765995.0
2022-01-25 05:30:00,NYSE:IOT,17.34,18.25,16.65,17.65,1650392.0
2022-01-26 05:30:00,NYSE:IOT,18.1,18.43,16.59,17.28,779222.0
2022-01-27 05:30:00,NYSE:IOT,17.73,18.315,16.08,16.11,1249334.0
2022-01-28 05:30:00,NYSE:IOT,16.0,17.24,14.94,16.66,1061290.0
2022-01-31 05:30:00,NYSE:IOT,16.75,18.47,16.75,18.1,1627961.0
2022-02-01 05:30:00,NYSE:IOT,18.1,21.75,17.9699,21.22,1816760.0
2022-02-02 05:30:00,NYSE:IOT,21.3,21.839,18.9801,21.6,2492162.0
2022-02-03 05:30:00,NYSE:IOT,20.52,20.98,18.095,18.51,2491859.0
2022-02-04 05:30:00,NYSE:IOT,18.52,21.0,17.53,20.56,2844494.0
2022-02-07 05:30:00,NYSE:IOT,20.2,21.48,19.99,20.25,2757911.0
2022-02-08 05:30:00,NYSE:IOT,20.04,21.9,19.52,21.89,700670.0
2022-02-09 05:30:00,NYSE:IOT,22.27,24.69,21.84,24.47,1584248.0
2022-02-10 05:30:00,NYSE:IOT,23.81,25.42,23.05,23.34,1179594.0
2022-02-11 05:30:00,NYSE:IOT,23.27,24.045,20.87,20.93,722613.0
2022-02-14 05:30:00,NYSE:IOT,20.76,22.75,20.57,21.71,541760.0
2022-02-15 05:30:00,NYSE:IOT,21.99,22.73,21.65,22.44,431732.0
2022-02-16 05:30:00,NYSE:IOT,22.24,23.5194,20.54,20.96,952772.0
2022-02-17 05:30:00,NYSE:IOT,20.5,20.89,18.365,18.8,3123649.0
2022-02-18 05:30:00,NYSE:IOT,18.71,18.8,16.55,17.11,1959563.0
2022-02-22 05:30:00,NYSE:IOT,17.11,18.13,16.01,16.37,1093650.0
2022-02-23 05:30:00,NYSE:IOT,16.52,17.0,15.66,15.89,840558.0
2022-02-24 05:30:00,NYSE:IOT,15.03,17.15,15.03,16.86,1274257.0
2022-02-25 05:30:00,NYSE:IOT,16.9,17.47,15.64,17.01,894632.0
2022-02-28 05:30:00,NYSE:IOT,16.92,17.57,16.4838,17.48,1468349.0
2022-03-01 05:30:00,NYSE:IOT,17.42,18.55,17.16,17.47,959493.0
2022-03-02 05:30:00,NYSE:IOT,17.53,17.88,16.275,16.56,1402118.0
2022-03-03 05:30:00,NYSE:IOT,18.725,19.45,16.11,16.82,4422096.0
2022-03-04 05:30:00,NYSE:IOT,16.51,18.0499,15.38,15.52,1967964.0
2022-03-07 05:30:00,NYSE:IOT,15.87,17.44,14.52,14.65,1580564.0
2022-03-08 05:30:00,NYSE:IOT,14.77,17.34,14.21,16.21,1640329.0
2022-03-09 05:30:00,NYSE:IOT,16.56,18.22,16.56,17.44,1472262.0
2022-03-10 05:30:00,NYSE:IOT,16.98,17.52,16.39,16.85,792443.0
2022-03-11 05:30:00,NYSE:IOT,16.81,17.2,15.1,15.15,1304550.0
2022-03-14 05:30:00,NYSE:IOT,15.45,15.64,13.78,13.99,2059874.0
2022-03-15 05:30:00,NYSE:IOT,14.03,14.9,12.51,13.69,3164880.0
2022-03-16 05:30:00,NYSE:IOT,13.99,15.55,13.9001,15.16,1874456.0
2022-03-17 05:30:00,NYSE:IOT,15.4,16.7,14.62,16.52,2264948.0
2022-03-18 05:30:00,NYSE:IOT,15.89,17.32,15.89,16.81,4475144.0
2022-03-21 05:30:00,NYSE:IOT,16.67,17.36,15.95,16.54,1292532.0
2022-03-22 05:30:00,NYSE:IOT,16.8,17.78,16.1406,17.48,969308.0
2022-03-23 05:30:00,NYSE:IOT,16.82,17.79,16.25,17.62,888745.0
2022-03-24 05:30:00,NYSE:IOT,17.35,18.08,16.84,17.94,1095346.0
2022-03-25 05:30:00,NYSE:IOT,17.85,17.91,17.0,17.47,836909.0
2022-03-28 05:30:00,NYSE:IOT,17.3,18.26,16.9,17.9,825875.0
2022-03-29 05:30:00,NYSE:IOT,17.9,18.48,17.65,17.94,936606.0
2022-03-30 05:30:00,NYSE:IOT,17.81,18.41,17.05,17.2,745034.0
2022-03-31 05:30:00,NYSE:IOT,16.97,17.32,15.65,16.02,1771281.0
2022-04-01 05:30:00,NYSE:IOT,15.85,17.24,15.72,16.3,768023.0
2022-04-04 05:30:00,NYSE:IOT,16.43,17.65,16.15,17.37,659254.0
